Train No,Station Code,Halt
6009,BAM,2
6009,PSA,2
6009,CHE,2
6009,VZM,15
6009,DVD,2
6009,SLO,2
6009,RJY,2
6009,TDD,2
6009,EE,2
6009,BZA,15
6009,TEL,2
6009,CLX,2
6009,OGL,2
6009,NLR,2
6009,GDR,2
6009,MS,15
6009,TBM,2
6009,CGL,2
6009,VM,5
6009,PDY,0
6010,PDY,120
6010,VM,25
6010,CGL,2
6010,TBM,2
6010,MS,20
6010,GDR,5
6010,NLR,2
6010,OGL,2
6010,CLX,2
6010,TEL,2
6010,BZA,15
6010,EE,2
6010,TDD,2
6010,RJY,2
6010,SLO,2
6010,DVD,2
6010,VZM,15
6010,CHE,2
6010,PSA,2
6010,BAM,2
6010,KUR,10
6010,BBS,5
6010,CTC,4
6010,BHC,2
6010,BLS,2
6010,KGP,5
6010,SRC,0
6041,MAS,120
6041,AJJ,2
6041,KPD,2
6041,JTJ,5
6041,SA,2
6041,ED,10
6041,TUP,2
6041,CBE,5
6041,PGT,5
6041,TCR,2
6041,AWY,2
6041,ERN,5
6041,KTYM,2
6041,CGY,6
6041,TRVL,2
6041,CNGR,2
6041,MVLK,2
6041,KYJ,2
6041,QLN,0
6042,QLN,120
6042,KYJ,2
6042,MVLK,2
6042,CNGR,2
6042,TRVL,2
6042,CGY,2
6042,KTYM,2
6042,ERN,5
6042,AWY,2
6042,TCR,2
6042,PGT,5
6042,CBE,5
6042,TUP,2
6042,ED,10
6042,SA,5
6042,JTJ,2
6042,KPD,2
6042,AJJ,2
6042,PER,2
6042,MAS,0
6043,MAS,120
6043,AJJ,2
6043,KPD,2
6043,JTJ,5
6043,SA,5
6043,ED,5
6043,TUP,2
6043,CBE,5
6043,PGT,5
6043,TCR,2
6043,AWY,2
6043,ERN,5
6043,KTYM,2
6043,CGY,2
6043,TRVL,10
6043,CNGR,2
6043,KYJ,5
6043,QLN,0
6044,QLN,120
6044,KYJ,5
6044,CNGR,2
6044,TRVL,2
6044,CGY,2
6044,KTYM,2
6044,ERN,5
6044,AWY,2
6044,TCR,2
6044,PGT,2
6044,CBE,5
6044,TUP,2
6044,ED,5
6044,SA,5
6044,JTJ,2
6044,KPD,2
6044,AJJ,2
6044,PER,2
6044,MAS,0
6046,QLN,120
6046,KYJ,2
6046,MVLK,2
6046,CNGR,2
6046,TRVL,2
6046,KTYM,3
6046,ERN,5
6046,AWY,2
6046,TCR,3
6046,PGT,5
6046,CBE,5
6046,TUP,2
6046,ED,5
6046,SA,5
6046,JTJ,2
6046,KPD,2
6046,AJJ,2
6046,PER,2
6046,MAS,0
6047,MAS,120
6047,AJJ,2
6047,KPD,2
6047,JTJ,5
6047,SA,2
6047,ED,5
6047,TUP,2
6047,CBE,5
6047,PGT,5
6047,TCR,2
6047,AWY,2
6047,ERN,5
6047,KTYM,2
6047,CGY,6
6047,TRVL,2
6047,CNGR,2
6047,MVLK,1
6047,KYJ,2
6047,QLN,0
6048,QLN,120
6048,KYJ,2
6048,MVLK,2
6048,CNGR,2
6048,TRVL,4
6048,CGY,2
6048,KTYM,3
6048,ERN,5
6048,AWY,2
6048,TCR,2
6048,PGT,5
6048,CBE,5
6048,TUP,2
6048,ED,5
6048,SA,5
6048,JTJ,2
6048,KPD,2
6048,AJJ,2
6048,PER,2
6048,MAS,0
6049,MS,120
6049,AJJ,2
6049,KPD,2
6049,JTJ,2
6049,SA,5
6049,ED,5
6049,TUP,2
6049,CBE,5
6049,PGT,5
6049,TCR,3
6049,AWY,2
6049,ERN,5
6049,KTYM,3
6049,CGY,1
6049,TRVL,1
6049,CNGR,2
6049,MVLK,2
6049,KYJ,2
6049,QLN,0
6050,QLN,120
6050,KYJ,2
6050,MVLK,2
6050,CNGR,2
6050,TRVL,1
6050,CGY,1
6050,KTYM,5
6050,ERN,5
6050,AWY,2
6050,TCR,3
6050,PGT,5
6050,CBE,5
6050,TUP,2
6050,ED,5
6050,SA,5
6050,JTJ,2
6050,KPD,2
6050,AJJ,2
6050,PER,2
6050,MS,0
6053,KCVL,120
6053,QLN,2
6053,KYJ,2
6053,CNGR,2
6053,TRVL,2
6053,KTYM,2
6053,ERN,5
6053,AWY,2
6053,TCR,2
6053,SRR,5
6053,CLT,5
6053,CAN,5
6053,KGQ,2
6053,MAJN,0
6054,MAJN,120
6054,KGQ,2
6054,CAN,5
6054,CLT,10
6054,SRR,10
6054,TCR,3
6054,AWY,5
6054,ERN,5
6054,KTYM,3
6054,TRVL,2
6054,CNGR,2
6054,KYJ,2
6054,QLN,5
6054,KCVL,0
6057,SRC,120
6057,KGP,10
6057,BLS,5
6057,BHC,2
6057,CTC,5
6057,BBS,5
6057,KUR,10
6057,BAM,2
6057,VZM,2
6057,VSKP,30
6057,AKP,2
6057,SLO,2
6057,RJY,2
6057,EE,2
6057,BZA,15
6057,OGL,2
6057,NLR,2
6057,GDR,2
6057,MAS,0
6058,MAS,120
6058,GDR,2
6058,NLR,2
6058,OGL,2
6058,BZA,15
6058,EE,2
6058,RJY,2
6058,SLO,2
6058,AKP,2
6058,VSKP,20
6058,VZM,2
6058,BAM,2
6058,KUR,20
6058,BBS,5
6058,CTC,5
6058,BHC,2
6058,BLS,5
6058,KGP,5
6058,SRC,0
6065,CGL,120
6065,MLMR,5
6065,VM,15
6065,TDPR,4
6065,CUPJ,2
6065,MV,8
6065,KMU,4
6065,TJ,2
6065,TPJ,10
6065,MPA,2
6065,DG,2
6065,KQN,2
6065,MDU,0
6066,MDU,120
6066,KQN,2
6066,DG,2
6066,MPA,2
6066,TPJ,10
6066,TJ,2
6066,KMU,5
6066,MV,2
6066,CUPJ,2
6066,TDPR,2
6066,VM,5
6066,MLMR,5
6066,CGL,0
6067,CGL,120
6067,MLMR,15
6067,VM,5
6067,VRI,2
6067,TPJ,20
6067,KRR,5
6067,ED,5
6067,TUP,2
6067,CBE,0
6068,CBE,120
6068,TUP,2
6068,ED,5
6068,KRR,5
6068,TPJ,45
6068,VRI,2
6068,VM,5
6068,MLMR,15
6068,CGL,0
6081,CBE,120
6081,PTJ,1
6081,CNV,2
6081,POY,555
6082,POY,120
6082,CNV,1
6082,PTJ,1
6082,CBE,465
6412,DSJ,120
6412,MTJ,5
6412,AGC,15
6412,GWL,5
6412,JHS,10
6412,BPL,10
6412,ET,10
6412,KNW,5
6412,BSL,10
6412,MMR,5
6412,NK,5
6412,IGP,20
6412,PNVL,10
6412,ROHA,5
6412,CHI,5
6412,RN,5
6412,MAO,10
6412,KAWR,2
6412,UD,2
6412,MAJN,20
6412,PAY,460
6512,MKM,120
6512,CHU,1
6512,OGM,1
6512,COL,1
6512,BEML,1
6512,BWT,2
6512,TCL,1
6512,BFW,1
6512,MLO,1
6512,DKN,1
6512,WFD,1
6512,KJM,2
6512,BYPL,1
6512,BAND,820
6513,BWT,120
6513,BEML,2
6513,COL,1
6513,OGM,1
6513,CHU,1
6513,MKM,975
6541,YPR,120
6541,TK,2
6541,ASK,5
6541,DVG,3
6541,UBL,5
6541,DWR,2
6541,BGM,2
6541,GPB,2
6541,KUD,1
6541,MRJ,10
6541,KVK,1
6541,DLGN,1
6541,SGLA,2
6541,PVR,0
6542,PVR,120
6542,SGLA,2
6542,DLGN,1
6542,KVK,1
6542,MRJ,15
6542,KUD,1
6542,GPB,2
6542,BGM,2
6542,DWR,2
6542,UBL,20
6542,DVG,2
6542,ASK,5
6542,TK,2
6542,YPR,0
6547,YPR,120
6547,KJM,2
6547,BWT,2
6547,TPT,5
6547,SA,2
6547,ED,5
6547,TUP,2
6547,CBE,5
6547,PGT,5
6547,OTP,2
6547,TCR,5
6547,AWY,2
6547,ERN,2
6547,ERS,810
6548,ERS,120
6548,AWY,2
6548,TCR,5
6548,OTP,2
6548,PGT,2
6548,CBE,3
6548,TUP,2
6548,ED,5
6548,SA,3
6548,TPT,5
6548,BWT,2
6548,KJM,2
6548,YPR,0
6579,YPR,120
6579,BAND,1
6579,KJM,2
6579,WFD,2
6579,BWT,2
6579,KPN,2
6579,JTJ,2
6579,KPD,2
6579,RU,15
6579,GDR,2
6579,NLR,2
6579,OGL,2
6579,CLX,2
6579,TEL,2
6579,BZA,15
6579,EE,2
6579,RJY,2
6579,SLO,2
6579,AKP,2
6579,DVD,2
6579,VSKP,0
6580,VSKP,120
6580,DVD,2
6580,AKP,2
6580,SLO,2
6580,RJY,2
6580,EE,2
6580,BZA,15
6580,TEL,2
6580,CLX,2
6580,OGL,2
6580,NLR,2
6580,GDR,2
6580,RU,15
6580,KPD,2
6580,JTJ,5
6580,KPN,2
6580,BWT,2
6580,WFD,2
6580,KJM,2
6580,BAND,1
6580,YPR,0
6581,YPR,120
6581,YPRA,1
6581,BAW,1
6581,GHL,1
6581,BNKH,1
6581,DBL,1
6581,MDLL,1
6581,NDV,1
6581,DBS,1
6581,HHL,1
6581,KDAG,1
6581,KIAT,1
6581,TK,1
6581,HEI,1
6581,MLSA,1
6581,GBB,1
6581,NTR,1
6581,SPGR,1
6581,AMSA,1
6581,BSN,1
6581,ARGP,1
6581,RDI,1
6581,BNK,1
6581,TTR,1
6581,SSNH,1
6581,HVL,1
6581,ADHL,1
6581,ASK,1
6581,BVR,1
6581,VNR,1
6581,BLKR,1
6581,DRU,1
6581,RRB,1
6581,NVF,1
6581,AJP,1
6581,SHV,1
6581,HSD,1
6581,ABGT,1
6581,RGI,1
6581,NLNR,1
6581,HLK,1
6581,JRU,1
6581,SLU,1
6581,MYK,1
6581,KAG,1
6581,HNH,1
6581,THN,1
6581,DVG,1
6581,AVC,1
6581,HRR,1
6581,KMPS,1
6581,CLI,1
6581,RNR,1
6581,DAD,1
6581,BYD,1
6581,HVR,1
6581,KJG,1
6581,KVS,1
6581,SVNR,1
6581,YLG,1
6581,KALS,1
6581,GDI,1
6581,SNH,1
6581,KNO,1
6581,SUBL,1
6581,UBL,1
6581,UNK,1
6581,AGL,1
6581,NVU,1
6581,DWR,1
6581,KRKP,1
6581,MGD,1
6581,KBI,1
6581,KHST,1
6581,LWR,1
6581,TVG,1
6581,NAG,1
6581,DEV,1
6581,SVTN,1
6581,LD,1
6581,GNJ,1
6581,KNP,1
6581,IDJ,1
6581,DUR,1
6581,BGM,0
6582,BGM,120
6582,DUR,1
6582,IDJ,1
6582,KNP,1
6582,GNJ,1
6582,LD,1
6582,SVTN,1
6582,DEV,1
6582,NAG,1
6582,TVG,1
6582,LWR,1
6582,KHST,1
6582,KBI,1
6582,MGD,1
6582,KRKP,1
6582,DWR,1
6582,NVU,1
6582,AGL,1
6582,UNK,1
6582,UBL,1
6582,SUBL,1
6582,KNO,1
6582,SNH,1
6582,GDI,1
6582,KALS,1
6582,YLG,1
6582,SVNR,1
6582,KVS,1
6582,KJG,1
6582,HVR,1
6582,BYD,1
6582,DAD,1
6582,RNR,1
6582,CLI,1
6582,KMPS,1
6582,HRR,1
6582,AVC,1
6582,DVG,1
6582,THN,1
6582,HNH,1
6582,KAG,1
6582,MYK,1
6582,SLU,1
6582,JRU,1
6582,HLK,1
6582,NLNR,1
6582,RGI,1
6582,ABGT,1
6582,HSD,1
6582,SHV,1
6582,AJP,1
6582,NVF,1
6582,RRB,1
6582,DRU,1
6582,BLKR,1
6582,VNR,1
6582,BVR,1
6582,ASK,1
6582,ADHL,1
6582,HVL,1
6582,SSNH,1
6582,TTR,1
6582,BNK,1
6582,RDI,1
6582,ARGP,1
6582,BSN,1
6582,AMSA,1
6582,SPGR,1
6582,NTR,1
6582,GBB,1
6582,MLSA,1
6582,HEI,1
6582,TK,1
6582,KIAT,1
6582,KDAG,1
6582,HHL,1
6582,DBS,1
6582,NDV,1
6582,MDLL,1
6582,DBL,1
6582,BNKH,1
6582,GHL,1
6582,BAW,1
6582,YPRA,1
6582,YPR,0
6591,YPR,120
6591,LOGH,1
6591,HEB,4
6591,BAND,1
6591,BLRR,1
6591,CRLM,1
6591,HLE,1
6591,AEK,1
6591,HSRA,960
6592,HSRA,120
6592,AEK,1
6592,HLE,1
6592,CRLM,1
6592,BLRR,1
6592,BAND,1
6592,HEB,1
6592,LOGH,1
6592,YPR,850
6593,WFD,120
6593,HDIH,1
6593,KJM,1
6593,BYPL,320
6594,BYPL,120
6594,KJM,1
6594,HDIH,1
6594,WFD,910
6595,YPR,120
6595,LOGH,1
6595,KDGH,1
6595,YNK,1
6595,TLS,1
6595,DJL,1
6595,DHL,755
6596,DHL,120
6596,DJL,1
6596,TLS,1
6596,YNK,2
6596,KDGH,1
6596,LOGH,1
6596,YPR,575
6647,KRBA,120
6647,SRBA,2
6647,KTHD,2
6647,CPH,6
6647,NIA,2
6647,AKT,2
6647,JRMG,2
6647,BSP,0
6648,BSP,120
6648,JRMG,2
6648,AKT,2
6648,NIA,2
6648,CPH,6
6648,KTHD,2
6648,SRBA,2
6648,KRBA,0
6769,PGTN,120
6769,PDGM,1
6769,KLGD,1
6769,MMDA,1
6769,MXM,1
6769,POY,5
6769,GMGM,1
6769,UDT,2
6769,MVRD,1
6769,PPTR,1
6769,PLNI,0
6770,PLNI,120
6770,PPTR,1
6770,MVRD,1
6770,UDT,2
6770,GMGM,1
6770,POY,5
6770,MXM,1
6770,MMDA,1
6770,KLGD,1
6770,PDGM,1
6770,PGTN,0
6851,KIK,120
6851,TMPT,1
6851,NCR,1060
6852,NCR,120
6852,TMPT,1
6852,KIK,150
6853,KIK,120
6853,TMPT,1
6853,NCR,532
6854,NCR,120
6854,TMPT,1
6854,KIK,565
6919,UBL,120
6919,HBQ,1
6919,KUG,1
6919,HBS,1
6919,SVHE,1
6919,NVD,1
6919,NGR,1
6919,LKT,1
6919,BKIT,1
6919,GDG,1
6919,HBL,1
6919,BLR,1
6919,MLP,1
6919,SMKT,1
6919,HLAR,1
6919,JAK,1
6919,LKY,1
6919,YGA,1
6919,BDM,1
6919,GED,1
6919,BGK,1
6919,MGL,1
6919,KLM,1
6919,JRKT,1
6919,SII,1
6919,KSAR,1
6919,LMT,1
6919,BENL,1
6919,WDL,1
6919,ANGR,1
6919,BSRX,1
6919,KDGI,1
6919,KGIH,1
6919,MVD,1
6919,HOH,1
6919,JML,1
6919,IMR,1
6919,BJP,0
6920,BJP,120
6920,IMR,1
6920,JML,1
6920,HOH,1
6920,MVD,1
6920,KGIH,1
6920,KDGI,1
6920,BSRX,1
6920,ANGR,1
6920,WDL,1
6920,BENL,1
6920,LMT,1
6920,KSAR,1
6920,SII,1
6920,JRKT,1
6920,KLM,1
6920,MGL,1
6920,BGK,1
6920,GED,1
6920,BDM,1
6920,YGA,1
6920,LKY,1
6920,JAK,1
6920,HLAR,1
6920,SMKT,1
6920,MLP,1
6920,BLR,1
6920,HBL,1
6920,GDG,1
6920,BKIT,1
6920,LKT,1
6920,NGR,1
6920,NVD,1
6920,SVHE,1
6920,HBS,1
6920,KUG,1
6920,HBQ,1
6920,UBL,0
7005,HYB,120
7005,SC,10
7005,KZJ,2
7005,MCI,1
7005,SKZR,1
7005,BPQ,10
7005,CD,3
7005,NGP,10
7005,G,2
7005,DURG,5
7005,R,5
7005,BSP,15
7005,JSG,2
7005,ROU,15
7005,RNC,15
7005,MURI,5
7005,BKSC,10
7005,GMO,5
7005,PNME,2
7005,KQR,2
7005,GAYA,25
7005,NWD,2
7005,KIUL,5
7005,JMP,10
7005,SKJ,2
7005,BGS,2
7005,BJU,10
7005,SPJ,5
7005,DBG,5
7005,KML,2
7005,JNR,2
7005,SMI,5
7005,BGU,2
7005,RXL,0
7006,RXL,120
7006,BGU,2
7006,SMI,5
7006,JNR,2
7006,KML,2
7006,DBG,5
7006,SPJ,5
7006,BJU,10
7006,BGS,2
7006,SKJ,2
7006,JMP,10
7006,KIUL,5
7006,NWD,2
7006,GAYA,25
7006,KQR,2
7006,PNME,2
7006,GMO,10
7006,BKSC,10
7006,MURI,2
7006,RNC,15
7006,ROU,10
7006,JSG,5
7006,BSP,15
7006,R,10
7006,DURG,5
7006,G,2
7006,NGP,10
7006,CD,3
7006,BPQ,15
7006,SKZR,1
7006,MCI,1
7006,KZJ,2
7006,SC,10
7006,HYB,0
7007,SC,120
7007,KZJ,2
7007,RDM,1
7007,MCI,1
7007,SKZR,1
7007,BPQ,30
7007,G,20
7007,DURG,5
7007,R,5
7007,BSP,15
7007,JSG,2
7007,ROU,15
7007,RNC,15
7007,MURI,5
7007,BKSC,10
7007,GMO,5
7007,PNME,2
7007,KQR,2
7007,GAYA,25
7007,NWD,2
7007,KIUL,5
7007,JMP,10
7007,SKJ,2
7007,BGS,2
7007,BJU,10
7007,SPJ,5
7007,DBG,0
7008,DBG,120
7008,SPJ,5
7008,BJU,10
7008,BGS,2
7008,SKJ,2
7008,MGR,5
7008,JMP,10
7008,KIUL,5
7008,NWD,2
7008,GAYA,25
7008,KQR,2
7008,PNME,2
7008,GMO,10
7008,BKSC,10
7008,MURI,2
7008,RNC,15
7008,ROU,10
7008,JSG,5
7008,BSP,15
7008,R,10
7008,DURG,5
7008,G,20
7008,BPQ,20
7008,SKZR,1
7008,MCI,2
7008,RDM,1
7008,KZJ,1
7008,SC,0
7016,KCG,120
7016,MJF,2
7016,CHZ,1
7016,NLDA,1
7016,MRGA,1
7016,PGRL,1
7016,SAP,1
7016,GNT,5
7016,BZA,15
7016,EE,2
7016,TDD,2
7016,RJY,2
7016,SLO,2
7016,ANV,2
7016,TUNI,2
7016,AKP,2
7016,DVD,1
7016,VSKP,0
7044,TPTY,120
7044,RU,5
7044,NLR,2
7044,OGL,2
7044,BZA,10
7044,EE,2
7044,TDD,2
7044,RJY,2
7044,SLO,2
7044,AKP,2
7044,VSKP,0
7061,COA,120
7061,CCT,5
7061,SLO,2
7061,RJY,2
7061,NDD,2
7061,TDD,2
7061,EE,2
7061,BZA,0
7062,VLNK,900
7062,NGT,20
7062,TVR,25
7062,MV,5
7062,SY,2
7062,CDM,2
7062,TDPR,2
7062,VM,15
7062,CGL,2
7062,CJ,2
7062,AJJ,5
7062,TRT,2
7062,RU,20
7062,TPTY,1230
7075,SC,120
7075,NLDA,2
7075,MRGA,2
7075,NDKD,2
7075,PGRL,2
7075,SAP,2
7075,GNT,5
7075,BZA,15
7075,GDV,2
7075,KKLR,2
7075,AKVD,2
7075,BVRT,2
7075,TNKU,2
7075,NDD,2
7075,RJY,2
7075,SLO,2
7075,CCT,0
7076,CCT,120
7076,SLO,2
7076,RJY,2
7076,NDD,2
7076,TNKU,2
7076,BVRT,2
7076,AKVD,2
7076,KKLR,2
7076,GDV,2
7076,BZA,15
7076,GNT,5
7076,SAP,2
7076,PGRL,2
7076,NDKD,2
7076,MRGA,2
7076,NLDA,2
7076,SC,0
7109,HYB,120
7109,SC,10
7109,CHZ,2
7109,ZN,2
7109,KZJ,2
7109,WL,2
7109,MABD,2
7109,DKJ,2
7109,KMT,2
7109,MDR,2
7109,BZA,15
7109,TEL,2
7109,NDO,2
7109,BPP,2
7109,CLX,2
7109,OGL,2
7109,KVZ,2
7109,NLR,2
7109,GDR,2
7109,VKI,2
7109,KHT,2
7109,RU,20
7109,TRT,2
7109,KPD,2
7109,VN,2
7109,JTJ,5
7109,SA,5
7109,ED,15
7109,TUP,2
7109,CBE,5
7109,PGT,5
7109,TCR,5
7109,AWY,2
7109,ERN,5
7109,KTYM,5
7109,TRVL,2
7109,CNGR,5
7109,MVLK,2
7109,KYJ,2
7109,QLN,0
7110,QLN,120
7110,KYJ,2
7110,MVLK,2
7110,CNGR,5
7110,TRVL,2
7110,KTYM,5
7110,ERN,5
7110,AWY,2
7110,TCR,5
7110,PGT,5
7110,CBE,5
7110,TUP,2
7110,ED,20
7110,SA,5
7110,JTJ,5
7110,VN,2
7110,KPD,2
7110,TRT,2
7110,RU,25
7110,KHT,2
7110,VKI,2
7110,GDR,2
7110,NLR,2
7110,KVZ,2
7110,OGL,2
7110,CLX,2
7110,BPP,2
7110,NDO,2
7110,TEL,2
7110,BZA,15
7110,MDR,2
7110,KMT,2
7110,DKJ,2
7110,MABD,2
7110,WL,2
7110,KZJ,2
7110,ZN,2
7110,CHZ,2
7110,SC,10
7110,HYB,0
7113,KRMR,120
7113,PDPL,20
7113,JMKT,2
7113,WL,2
7113,MABD,2
7113,DKJ,2
7113,KMT,2
7113,MDR,2
7113,BZA,15
7113,TEL,2
7113,NDO,2
7113,BPP,2
7113,CLX,2
7113,OGL,2
7113,KVZ,2
7113,NLR,2
7113,GDR,2
7113,VKI,2
7113,KHT,2
7113,RU,20
7113,TRT,2
7113,KPD,2
7113,VN,2
7113,JTJ,5
7113,SA,5
7113,ED,15
7113,TUP,2
7113,CBE,5
7113,PGT,5
7113,TCR,5
7113,AWY,2
7113,ERN,5
7113,KTYM,5
7113,TRVL,2
7113,CNGR,5
7113,KYJ,2
7113,QLN,0
7133,HYB,120
7133,SC,10
7133,MLY,2
7133,NLDA,2
7133,MRGA,2
7133,VNUP,2
7133,NDKD,2
7133,PGRL,2
7133,SAP,2
7133,GNT,40
7133,TEL,2
7133,NDO,2
7133,BPP,2
7133,CLX,2
7133,OGL,2
7133,KVZ,2
7133,NLR,2
7133,GDR,2
7133,VKI,2
7133,KHT,2
7133,RU,20
7133,TRT,2
7133,KPD,2
7133,VN,2
7133,JTJ,5
7133,SA,2
7133,ED,15
7133,TUP,2
7133,CBE,2
7133,PGT,2
7133,TCR,2
7133,AWY,2
7133,ERN,2
7133,KTYM,5
7133,TRVL,2
7133,CNGR,5
7133,MVLK,2
7133,KYJ,2
7133,QLN,0
7134,QLN,120
7134,KYJ,2
7134,MVLK,2
7134,CNGR,5
7134,TRVL,2
7134,KTYM,5
7134,ERN,2
7134,AWY,2
7134,TCR,2
7134,PGT,2
7134,CBE,2
7134,TUP,2
7134,ED,20
7134,SA,5
7134,JTJ,5
7134,VN,2
7134,KPD,2
7134,TRT,2
7134,RU,25
7134,KHT,2
7134,VKI,2
7134,GDR,2
7134,NLR,2
7134,KVZ,2
7134,OGL,2
7134,CLX,2
7134,BPP,2
7134,NDO,2
7134,TEL,2
7134,GNT,30
7134,SAP,2
7134,PGRL,2
7134,NDKD,2
7134,VNUP,2
7134,MRGA,2
7134,NLDA,2
7134,MLY,1
7134,SC,10
7134,HYB,0
7141,HYB,120
7141,BMT,1
7141,LPI,1
7141,VKB,2
7141,TDU,1
7141,SEM,1
7141,CT,1
7141,YG,1
7141,RC,2
7141,MALM,2
7141,AD,1
7141,GTL,10
7141,GY,1
7141,TU,1
7141,KDP,1
7141,YA,2
7141,KKM,1
7141,HX,2
7141,NRE,2
7141,RJP,2
7141,KOU,2
7141,RU,20
7141,TRT,2
7141,KPD,2
7141,VN,2
7141,JTJ,5
7141,SA,5
7141,ED,15
7141,TUP,2
7141,CBE,5
7141,PGT,5
7141,TCR,5
7141,AWY,2
7141,ERN,5
7141,KTYM,5
7141,TRVL,2
7141,CNGR,5
7141,KYJ,2
7141,QLN,0
7142,QLN,120
7142,KYJ,2
7142,CNGR,5
7142,TRVL,2
7142,KTYM,5
7142,ERN,5
7142,AWY,2
7142,TCR,5
7142,PGT,5
7142,CBE,5
7142,TUP,1
7142,ED,20
7142,SA,5
7142,JTJ,5
7142,VN,2
7142,KPD,2
7142,TRT,2
7142,RU,25
7142,KOU,2
7142,RJP,2
7142,NRE,1
7142,HX,2
7142,KKM,2
7142,YA,2
7142,KDP,2
7142,TU,2
7142,GY,2
7142,GTL,5
7142,AD,2
7142,MALM,2
7142,RC,2
7142,YG,2
7142,CT,2
7142,SEM,1
7142,TDU,2
7142,VKB,2
7142,LPI,1
7142,BMT,1
7142,HYB,0
7146,TPTY,120
7146,RU,2
7146,KHT,2
7146,GDR,2
7146,NLR,1
7146,OGL,2
7146,CLX,2
7146,TEL,2
7146,BZA,10
7146,MDR,2
7146,KMT,2
7146,MABD,1
7146,WL,2
7146,KZJ,2
7146,ZN,1
7146,KCG,0
7149,SC,120
7149,NLDA,2
7149,MRGA,2
7149,PGRL,2
7149,SAP,2
7149,GNT,5
7149,BZA,20
7149,EE,2
7149,RJY,2
7149,SLO,2
7149,AKP,2
7149,VSKP,20
7149,VZM,5
7149,BAM,2
7149,KUR,10
7149,BBS,5
7149,CTC,5
7149,BHC,2
7149,BLS,2
7149,KGP,20
7149,ADL,5
7149,BWN,2
7149,RPH,2
7149,MLDT,10
7149,BOE,2
7149,KNE,2
7149,NJP,15
7149,JPE,2
7149,MYGD,2
7149,MHBA,2
7149,NCB,5
7149,NOQ,2
7149,KOJ,2
7149,NBQ,5
7149,GLPT,2
7149,KYQ,2
7149,GHY,0
7211,CCT,120
7211,SLO,2
7211,RJY,2
7211,NDD,2
7211,TDD,2
7211,EE,2
7211,BZA,15
7211,TEL,2
7211,NDO,2
7211,BPP,2
7211,CLX,2
7211,OGL,2
7211,KVZ,2
7211,NLR,2
7211,GDR,2
7211,VKI,2
7211,KHT,2
7211,RU,20
7211,TRT,2
7211,KPD,2
7211,VN,2
7211,JTJ,5
7211,SA,5
7211,ED,25
7211,TUP,2
7211,CBE,5
7211,PGT,5
7211,TCR,2
7211,AWY,2
7211,ERN,5
7211,KTYM,5
7211,TRVL,2
7211,CNGR,5
7211,MVLK,2
7211,KYJ,2
7211,QLN,0
7212,QLN,120
7212,KYJ,2
7212,MVLK,2
7212,CNGR,2
7212,TRVL,2
7212,KTYM,2
7212,ERN,5
7212,AWY,2
7212,TCR,5
7212,PGT,20
7212,CBE,5
7212,TUP,2
7212,ED,10
7212,SA,5
7212,JTJ,5
7212,VN,2
7212,KPD,2
7212,TRT,2
7212,RU,15
7212,KHT,2
7212,VKI,2
7212,GDR,2
7212,NLR,2
7212,KVZ,2
7212,OGL,2
7212,CLX,2
7212,BPP,2
7212,NDO,2
7212,TEL,2
7212,BZA,15
7212,EE,2
7212,TDD,2
7212,NDD,2
7212,RJY,2
7212,SLO,2
7212,CCT,0
7213,BZA,120
7213,TEL,2
7213,NDO,2
7213,BPP,2
7213,CLX,2
7213,OGL,2
7213,KVZ,2
7213,NLR,2
7213,GDR,2
7213,VKI,2
7213,KHT,2
7213,RU,20
7213,TRT,2
7213,KPD,2
7213,VN,2
7213,JTJ,5
7213,SA,5
7213,ED,25
7213,TUP,2
7213,CBE,5
7213,PGT,5
7213,TCR,2
7213,AWY,2
7213,ERN,5
7213,KTYM,5
7213,TRVL,2
7213,CNGR,5
7213,KYJ,2
7213,QLN,0
7214,QLN,120
7214,KYJ,2
7214,MVLK,2
7214,CNGR,2
7214,TRVL,2
7214,KTYM,2
7214,ERN,5
7214,AWY,2
7214,TCR,5
7214,PGT,20
7214,CBE,5
7214,TUP,2
7214,ED,10
7214,SA,5
7214,JTJ,5
7214,VN,2
7214,KPD,2
7214,TRT,2
7214,RU,15
7214,KHT,2
7214,VKI,2
7214,GDR,2
7214,NLR,2
7214,KVZ,2
7214,OGL,2
7214,CLX,2
7214,BPP,2
7214,NDO,2
7214,TEL,2
7214,BZA,0
7217,NS,120
7217,PKO,2
7217,VVM,2
7217,BVRM,2
7217,BVRT,2
7217,AKVD,2
7217,KKLR,2
7217,GDV,2
7217,BZA,20
7217,TEL,2
7217,NDO,2
7217,BPP,2
7217,CLX,2
7217,OGL,2
7217,KVZ,2
7217,NLR,2
7217,GDR,2
7217,VKI,2
7217,KHT,2
7217,RU,20
7217,TRT,2
7217,KPD,2
7217,VN,2
7217,JTJ,5
7217,SA,5
7217,ED,25
7217,TUP,2
7217,CBE,5
7217,PGT,5
7217,TCR,2
7217,AWY,2
7217,ERN,5
7217,KTYM,2
7217,TRVL,2
7217,CNGR,5
7217,KYJ,2
7217,QLN,0
7218,QLN,120
7218,KYJ,2
7218,CNGR,5
7218,TRVL,2
7218,KTYM,2
7218,ERN,5
7218,AWY,2
7218,TCR,5
7218,PGT,20
7218,CBE,5
7218,TUP,2
7218,ED,10
7218,SA,5
7218,JTJ,5
7218,VN,2
7218,KPD,2
