,Train No,Station Code,SEQ
23593,12953,ADH,2
23594,12953,BVI,3
23595,12953,VAPI,4
23596,12953,BL,5
23597,12953,ST,6
23598,12953,BH,7
23599,12953,BRC,8
23600,12953,RTM,9
23601,12953,KOTA,10
23602,12953,SWM,11
23603,12953,MTJ,12
23604,12953,NZM,13
23605,12954,NZM,1
23606,12954,MTJ,2
23607,12954,SWM,3
23608,12954,KOTA,4
23609,12954,RTM,5
23610,12954,BRC,6
23611,12954,BH,7
23612,12954,ST,8
23613,12954,BL,9
23614,12954,VAPI,10
23615,12954,BVI,11
23616,12954,ADH,12
23617,12954,BCT,13
23618,12955,BCT,1
23619,12955,BVI,2
23620,12955,ST,3
23621,12955,AKV,4
23622,12955,BRC,5
23623,12955,DHD,6
23624,12955,MGN,7
23625,12955,RTM,8
23626,12955,NAD,9
23627,12955,VMA,10
23628,12955,CMU,11
23629,12955,SVA,12
23630,12955,SGZ,13
23631,12955,BWM,14
23632,12955,RMA,15
23633,12955,KOTA,16
23634,12955,SWM,17
23635,12955,DPA,18
23636,12955,JP,19
23637,12956,JP,1
23638,12956,DPA,2
23639,12956,SWM,3
23640,12956,KOTA,4
23641,12956,RMA,5
23642,12956,BWM,6
23643,12956,SGZ,7
23644,12956,SVA,8
23645,12956,CMU,9
23646,12956,VMA,10
23647,12956,NAD,11
23648,12956,RTM,12
23649,12956,MGN,13
23650,12956,DHD,14
23651,12956,BRC,15
23652,12956,AKV,16
23653,12956,ST,17
23654,12956,BVI,18
23655,12956,BCT,19
23656,12957,ADI,1
23657,12957,SBI,2
23658,12957,MSH,3
23659,12957,PNU,4
23660,12957,ABR,5
23661,12957,AII,6
23662,12957,JP,7
23663,12957,GGN,8
23664,12957,DEC,9
23665,12957,NDLS,10
23666,12958,NDLS,1
23667,12958,DEC,2
23668,12958,GGN,3
23669,12958,JP,4
23670,12958,AII,5
23671,12958,ABR,6
23672,12958,PNU,7
23673,12958,MSH,8
23674,12958,SBI,9
23675,12958,ADI,10
23676,12959,DDR,1
23677,12959,BVI,2
23678,12959,BSR,3
23679,12959,ST,4
23680,12959,BRC,5
23681,12959,ANND,6
23682,12959,ND,7
23683,12959,ADI,8
23684,12959,MSH,9
23685,12959,PNU,10
23686,12959,DISA,11
23687,12959,BLDI,12
23688,12959,DEOR,13
23689,12959,RDHP,14
23690,12959,SNLR,15
23691,12959,AAR,16
23692,12959,SIOB,17
23693,12959,BCOB,18
23694,12959,GIMB,19
23695,12959,BHUJ,20
23696,12960,BHUJ,1
23697,12960,GIMB,2
23698,12960,BCOB,3
23699,12960,SIOB,4
23700,12960,AAR,5
23701,12960,SNLR,6
23702,12960,RDHP,7
23703,12960,DEOR,8
23704,12960,BLDI,9
23705,12960,DISA,10
23706,12960,PNU,11
23707,12960,MSH,12
23708,12960,ADI,13
23709,12960,ND,14
23710,12960,ANND,15
23711,12960,BRC,16
23712,12960,ST,17
23713,12960,BSR,18
23714,12960,BVI,19
23715,12960,DDR,20
23716,12961,BCT,1
23717,12961,BVI,2
23718,12961,BL,3
23719,12961,NVS,4
23720,12961,ST,5
23721,12961,AKV,6
23722,12961,BH,7
23723,12961,BRC,8
23724,12961,GDA,9
23725,12961,DHD,10
23726,12961,MGN,11
23727,12961,THDR,12
23728,12961,BMI,13
23729,12961,RTM,14
23730,12961,KUH,15
23731,12961,NAD,16
23732,12961,UJN,17
23733,12961,DWX,18
23734,12961,INDB,19
23735,12962,INDB,1
23736,12962,DWX,2
23737,12962,UJN,3
23738,12962,NAD,4
23739,12962,KUH,5
23740,12962,RTM,6
23741,12962,BMI,7
23742,12962,THDR,8
23743,12962,MGN,9
23744,12962,DHD,10
23745,12962,GDA,11
23746,12962,BRC,12
23747,12962,BH,13
23748,12962,AKV,14
23749,12962,ST,15
23750,12962,NVS,16
23751,12962,BL,17
23752,12962,BVI,18
23753,12962,BCT,19
23754,12963,NZM,1
23755,12963,BVH,2
23756,12963,MTJ,3
23757,12963,BTE,4
23758,12963,BXN,5
23759,12963,HAN,6
23760,12963,SMBJ,7
23761,12963,GGC,8
23762,12963,SWM,9
23763,12963,KOTA,10
23764,12963,BUDI,11
23765,12963,MLGH,12
23766,12963,CNA,13
23767,12963,COR,14
23768,12963,KIN,15
23769,12963,MVJ,16
23770,12963,RPZ,17
23771,12963,UDZ,18
23772,12964,UDZ,1
23773,12964,RPZ,2
23774,12964,MVJ,3
23775,12964,KIN,4
23776,12964,COR,5
23777,12964,CNA,6
23778,12964,MLGH,7
23779,12964,BUDI,8
23780,12964,KOTA,9
23781,12964,SWM,10
23782,12964,GGC,11
23783,12964,SMBJ,12
23784,12964,HAN,13
23785,12964,BXN,14
23786,12964,BTE,15
23787,12964,MTJ,16
23788,12964,BVH,17
23789,12964,NZM,18
23790,12967,MAS,1
23791,12967,GDR,2
23792,12967,NLR,3
23793,12967,BZA,4
23794,12967,WL,5
23795,12967,MCI,6
23796,12967,SKZR,7
23797,12967,BPQ,8
23798,12967,CD,9
23799,12967,HGT,10
23800,12967,SEGM,11
23801,12967,NGP,12
23802,12967,KATL,13
23803,12967,PAR,14
23804,12967,BZU,15
23805,12967,ET,16
23806,12967,HBJ,17
23807,12967,BPL,18
23808,12967,BIH,19
23809,12967,SEH,20
23810,12967,SJP,21
23811,12967,BCH,22
23812,12967,UJN,23
23813,12967,NAD,24
23814,12967,VMA,25
23815,12967,SGZ,26
23816,12967,BWM,27
23817,12967,RMA,28
23818,12967,KOTA,29
23819,12967,SWM,30
23820,12967,DPA,31
23821,12967,JP,32
23822,12968,JP,1
23823,12968,DPA,2
23824,12968,SWM,3
23825,12968,KOTA,4
23826,12968,RMA,5
23827,12968,BWM,6
23828,12968,SGZ,7
23829,12968,VMA,8
23830,12968,NAD,9
23831,12968,UJN,10
23832,12968,BCH,11
23833,12968,SJP,12
23834,12968,SEH,13
23835,12968,BIH,14
23836,12968,BPL,15
23837,12968,HBJ,16
23838,12968,ET,17
23839,12968,BZU,18
23840,12968,PAR,19
23841,12968,KATL,20
23842,12968,NGP,21
23843,12968,SEGM,22
23844,12968,HGT,23
23845,12968,CD,24
23846,12968,BPQ,25
23847,12968,SKZR,26
23848,12968,MCI,27
23849,12968,WL,28
23850,12968,BZA,29
23851,12968,NLR,30
23852,12968,GDR,31
23853,12968,MAS,32
23854,12969,CBE,1
23855,12969,TUP,2
23856,12969,ED,3
23857,12969,SA,4
23858,12969,JTJ,5
23859,12969,KPD,6
23860,12969,AJJ,7
23861,12969,MAS,8
23862,12969,GDR,9
23863,12969,NLR,10
23864,12969,BZA,11
23865,12969,WL,12
23866,12969,MCI,13
23867,12969,SKZR,14
23868,12969,BPQ,15
23869,12969,CD,16
23870,12969,HGT,17
23871,12969,SEGM,18
23872,12969,NGP,19
23873,12969,KATL,20
23874,12969,PAR,21
23875,12969,BZU,22
23876,12969,ET,23
23877,12969,HBJ,24
23878,12969,BPL,25
23879,12969,BIH,26
23880,12969,SEH,27
23881,12969,SJP,28
23882,12969,BCH,29
23883,12969,UJN,30
23884,12969,NAD,31
23885,12969,VMA,32
23886,12969,SGZ,33
23887,12969,BWM,34
23888,12969,RMA,35
23889,12969,KOTA,36
23890,12969,SWM,37
23891,12969,DPA,38
23892,12969,JP,39
23893,12970,JP,1
23894,12970,DPA,2
23895,12970,SWM,3
23896,12970,KOTA,4
23897,12970,RMA,5
23898,12970,BWM,6
23899,12970,SGZ,7
23900,12970,VMA,8
23901,12970,NAD,9
23902,12970,UJN,10
23903,12970,BCH,11
23904,12970,SJP,12
23905,12970,SEH,13
23906,12970,BIH,14
23907,12970,BPL,15
23908,12970,HBJ,16
23909,12970,ET,17
23910,12970,BZU,18
23911,12970,PAR,19
23912,12970,KATL,20
23913,12970,NGP,21
23914,12970,SEGM,22
23915,12970,HGT,23
23916,12970,CD,24
23917,12970,BPQ,25
23918,12970,SKZR,26
23919,12970,MCI,27
23920,12970,WL,28
23921,12970,BZA,29
23922,12970,NLR,30
23923,12970,GDR,31
23924,12970,MAS,32
23925,12970,AJJ,33
23926,12970,KPD,34
23927,12970,JTJ,35
23928,12970,SA,36
23929,12970,ED,37
23930,12970,TUP,38
23931,12970,CBE,39
23932,12971,BDTS,1
23933,12971,ADH,2
23934,12971,BVI,3
23935,12971,VAPI,4
23936,12971,BL,5
23937,12971,ST,6
23938,12971,BRC,7
23939,12971,ANND,8
23940,12971,ND,9
23941,12971,ADI,10
23942,12971,VG,11
23943,12971,SRGT,12
23944,12971,LM,13
23945,12971,RUR,14
23946,12971,BTD,15
23947,12971,DLJ,16
23948,12971,SGD,17
23949,12971,SOJN,18
23950,12971,BVP,19
23951,12971,BVC,20
23952,12972,BVC,1
23953,12972,BVP,2
23954,12972,SOJN,3
23955,12972,SGD,4
23956,12972,DLJ,5
23957,12972,BTD,6
23958,12972,RUR,7
23959,12972,LM,8
23960,12972,SRGT,9
23961,12972,VG,10
23962,12972,ADI,11
23963,12972,ND,12
23964,12972,ANND,13
23965,12972,BRC,14
23966,12972,ST,15
23967,12972,BL,16
23968,12972,VAPI,17
23969,12972,BVI,18
23970,12972,ADH,19
23971,12972,BDTS,20
23972,12973,INDB,1
23973,12973,DWX,2
23974,12973,UJN,3
23975,12973,NAD,4
23976,12973,KOTA,5
23977,12973,SWM,6
23978,12973,DPA,7
23979,12973,JP,8
23980,12974,JP,1
23981,12974,DPA,2
23982,12974,SWM,3
23983,12974,KOTA,4
23984,12974,NAD,5
23985,12974,UJN,6
23986,12974,DWX,7
23987,12974,INDB,8
23988,12975,MYS,1
23989,12975,MYA,2
23990,12975,SBC,3
23991,12975,BNC,4
23992,12975,HUP,5
23993,12975,DMM,6
23994,12975,ATP,7
23995,12975,GTL,8
23996,12975,DHNE,9
23997,12975,KRNT,10
23998,12975,GWD,11
23999,12975,MBNR,12
24000,12975,JCL,13
24001,12975,KCG,14
24002,12975,KZJ,15
24003,12975,MCI,16
24004,12975,BPA,17
24005,12975,SKZR,18
24006,12975,BPQ,19
24007,12975,CD,20
24008,12975,HGT,21
24009,12975,SEGM,22
24010,12975,NGP,23
24011,12975,PAR,24
24012,12975,BZU,25
24013,12975,ET,26
24014,12975,HBD,27
24015,12975,HBJ,28
24016,12975,BPL,29
24017,12975,BIH,30
24018,12975,SEH,31
24019,12975,SJP,32
24020,12975,BCH,33
24021,12975,UJN,34
24022,12975,NAD,35
24023,12975,VMA,36
24024,12975,SGZ,37
24025,12975,BWM,38
24026,12975,KOTA,39
24027,12975,SWM,40
24028,12975,DPA,41
24029,12975,JP,42
24030,12976,JP,1
24031,12976,DPA,2
24032,12976,SWM,3
24033,12976,KOTA,4
24034,12976,BWM,5
24035,12976,SGZ,6
24036,12976,VMA,7
24037,12976,NAD,8
24038,12976,UJN,9
24039,12976,BCH,10
24040,12976,SJP,11
24041,12976,SEH,12
24042,12976,BIH,13
24043,12976,BPL,14
24044,12976,HBJ,15
24045,12976,HBD,16
24046,12976,ET,17
24047,12976,BZU,18
24048,12976,PAR,19
24049,12976,KATL,20
24050,12976,NGP,21
24051,12976,SEGM,22
24052,12976,HGT,23
24053,12976,CD,24
24054,12976,BPQ,25
24055,12976,SKZR,26
24056,12976,BPA,27
24057,12976,MCI,28
24058,12976,KZJ,29
24059,12976,KCG,30
24060,12976,JCL,31
24061,12976,MBNR,32
24062,12976,GWD,33
24063,12976,KRNT,34
24064,12976,DHNE,35
24065,12976,GTL,36
24066,12976,ATP,37
24067,12976,DMM,38
24068,12976,HUP,39
24069,12976,BNC,40
24070,12976,SBC,41
24071,12976,MYA,42
24072,12976,MYS,43
24073,12977,ERS,1
24074,12977,AWY,2
24075,12977,TCR,3
24076,12977,SRR,4
24077,12977,TIR,5
24078,12977,CLT,6
24079,12977,CAN,7
24080,12977,KGQ,8
